source_file,report_type,cable_id,pair,status,status_group,ckid,lp_status,svc_type,bp_clr,capr_ref,terminal,address,city,state,defect_type,raw_block
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,335,PCF,Review / assigned,NONE,PCF,,10,,I 30 STUMPFIELD RD,18 STUMPFIELD RD,PENSACOLA,FL,,pr 335 stat PCF cq G9 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ** CABLE PAIR OUTPUT ** page 33 ckid NONE lp stat PCF 04-20-12 bp/clr 10 tea I 30 STUMPFIELD RD type FIXED dist tea I 30 STUMPFIELD RD type FIXED addr: 18 STUMPFIELD RD com PENSACOLA state FL serv tea I 30 STUMPFIELD RD type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,336,PCF,Review / assigned,NONE,PCF,,11,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 336 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 01-31-08 bp/clr 11 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,337,DEF,Defective,,,,,,,,,,OPN,pr 337 stat DEF def type OPN def date 08-13-09 ctt C1T318607 CQ EXISTS
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,338,PCF,Review / assigned,NONE,PCF,,13,PG53:3152,I 30 STUMPFIELD RD,18 STUMPFIELD RD,PENSACOLA,FL,,pr 338 stat PCF cq G9 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 04-20-12 bp/clr 13 tea I 30 STUMPFIELD RD type FIXED co side capr PG53:3152 dist tea I 30 STUMPFIELD RD type FIXED addr: 18 STUMPFIELD RD com PENSACOLA state FL serv tea I 30 STUMPFIELD RD type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,339,PCF,Review / assigned,NONE,PCF,,14,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 339 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 10-29-03 bp/clr 14 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,340,DEF,Defective,,,,,,,,,,GRD,pr 340 stat DEF def type GRD def date 08-11-04 ctt 223TN1063 CQ EXISTS
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,341,PCF,Review / assigned,NONE,PCF,,16,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 341 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 04-29-13 bp/clr 16 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,342,DEF,Defective,,,,,,,,,,GRD,pr 342 stat DEF def type GRD def date 04-02-07 ctt C1T225894 CQ EXISTS
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,343,SPR,Spare,,,,,,,,,,,pr 343 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,344,PCF,Review / assigned,NONE,PCF,,19,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 344 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 11-09-07 bp/clr 19 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,345,SPR,Spare,,,,,,,,,,,pr 345 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,346,SPR,Spare,,,,,,,,,,,pr 346 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,347,DEF,Defective,,,,,,,,,,NSY,pr 347 stat DEF def type NSY def date 05-13-11 ctt 130950Y99 CQ EXISTS
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,348,SPR,Spare,,,,,,,,,,,"pr 348 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST 3/26/25, 9:11 PM 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 29/84 rst ARST RIP-CORP-FINANC ** CABLE PAIR OUTPUT ** page 34"
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,349,PCF,Review / assigned,NONE,PCF,,24,PG53:3173,I 30 STUMPFIELD RD,18 STUMPFIELD RD,PENSACOLA,FL,,pr 349 stat PCF cq G9 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 04-20-12 bp/clr 24 tea I 30 STUMPFIELD RD type FIXED co side capr PG53:3173 dist tea I 30 STUMPFIELD RD type FIXED addr: 18 STUMPFIELD RD com PENSACOLA state FL serv tea I 30 STUMPFIELD RD type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,350,DEF,Defective,,,,,,,,,,NSY,pr 350 stat DEF def type NSY def date 05-02-86 CQ EXISTS
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,351,SPR,Spare,,,,,,,,,,,pr 351 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition A4R1
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,352,SPR,Spare,,,,,,,,,,,pr 352 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,353,SPR,Spare,,,,,,,,,,,pr 353 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition A4R1
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,354,DEF,Defective,,,,,,,,,,CBR,pr 354 stat DEF def type CBR def date 09-03-11 CQ EXISTS sys: type METAL condition A4R2
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,355,SPR,Spare,,,,,,,,,,,pr 355 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,356,PCF,Review / assigned,NONE,PCF,,6,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,pr 356 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 6 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,357,PCF,Review / assigned,NONE,PCF,,7,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,pr 357 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 7 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,358,SPR,Spare,,,,,,,,,,,pr 358 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition HDL2
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,359,SPR,Spare,,,,,,,,,,,pr 359 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,360,SPR,Spare,,,,,,,,,,,pr 360 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition A4R2
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,361,DEF,Defective,,,,,,,,,,CBY,pr 361 stat DEF def type CBY def date 04-05-05 ctt CSAT712 CQ EXISTS
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,362,SPR,Spare,,,,,,,,,,,pr 362 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition HDL2 ** CABLE PAIR OUTPUT ** page 35
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,363,PCF,Review / assigned,NONE,PCF,,13,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,"pr 363 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 13 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST 3/26/25, 9:11 PM 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 30/84 com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED"
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,364,SPR,Spare,,,,,,,,,,,pr 364 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition HDL2
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,365,SPR,Spare,,,,,,,,,,,pr 365 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition HDL2
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,366,PCF,Review / assigned,NONE,PCF,,16,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,pr 366 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 16 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,367,PCF,Review / assigned,NONE,PCF,,17,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,pr 367 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 17 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,368,SPR,Spare,,,,,,,,,,,pr 368 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition HDL2
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,369,PCF,Review / assigned,NONE,PCF,,19,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,pr 369 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 19 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,370,PCF,Review / assigned,NONE,PCF,,20,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,pr 370 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 20 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,371,PCF,Review / assigned,NONE,PCF,,21,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,pr 371 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 21 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,372,DEF,Defective,,,,,,,,,,GTP,pr 372 stat DEF def type GTP def date 04-24-98 ctt Y9300 CQ EXISTS ** CABLE PAIR OUTPUT ** page 36
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,373,PCF,Review / assigned,NONE,PCF,,23,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,pr 373 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 23 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,374,DEF,Defective,,,,,,,,,,CBY,pr 374 stat DEF def type CBY def date 07-11-05 ctt SNCS8172 CQ EXISTS
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,375,PCF,Review / assigned,NONE,PCF,,25,,SW 6401 N PALAFOX ST,6401 N PALAFOX ST,PENSACOLA,FL,,"pr 375 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 03-14-01 bp/clr 25 tea SW 6401 N PALAFOX ST type FIXED dist tea SW 6401 N PALAFOX ST type FIXED addr: 6401 N PALAFOX ST 3/26/25, 9:11 PM 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 31/84 com PENSACOLA state FL serv tea SW 6401 N PALAFOX ST type FIXED"
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,376,PCF,Review / assigned,NONE,PCF,,26,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 376 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 04-29-13 bp/clr 26 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,377,SPR,Spare,,,,,,,,,,,pr 377 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,378,PCF,Review / assigned,NONE,PCF,,28,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 378 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 04-29-13 bp/clr 28 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,379,DEF,Defective,,,,,,,,,,OTP,pr 379 stat DEF def type OTP def date 07-10-13 ctt 100851DBO CQ EXISTS
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,380,PCF,Review / assigned,NONE,PCF,,30,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 380 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 04-29-13 bp/clr 30 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,381,CF,Review / assigned,NONE,CF,,31,PG53:3157,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 381 stat CF cq G4 ckid NONE lp stat CF 09-11-24 bp/clr 31 tea S 6310 N PALAFOX ST type FIXED co side capr PG53:3157 dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,382,SPR,Spare,,,,,,,,,,,pr 382 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,383,PCF,Review / assigned,NONE,PCF,,33,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 383 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 10-26-07 bp/clr 33 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED ** CABLE PAIR OUTPUT ** page 37
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,384,SPR,Spare,,,,,,,,,,,pr 384 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,385,SPR,Spare,,,,,,,,,,,pr 385 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,386,PCF,Review / assigned,NONE,PCF,,36,PG53:3158,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 386 stat PCF cq G4 ckid NONE lp stat PCF 12-02-24 bp/clr 36 tea S 6310 N PALAFOX ST type FIXED co side capr PG53:3158 dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,387,SPR,Spare,,,,,,,,,,,pr 387 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,388,SPR,Spare,,,,,,,,,,,pr 388 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,389,PCF,Review / assigned,NONE,PCF,,39,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,"pr 389 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 11-09-07 bp/clr 39 tea S 6310 N PALAFOX ST type FIXED 3/26/25, 9:11 PM 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 32/84 dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED"
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,390,PCF,Review / assigned,NONE,PCF,,40,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 390 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 11-09-07 bp/clr 40 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,391,SPR,Spare,,,,,,,,,,,pr 391 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,392,SPR,Spare,,,,,,,,,,,pr 392 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,393,PCF,Review / assigned,NONE,PCF,,43,,S 6310 N PALAFOX ST,6310 N PALAFOX ST,PENSACOLA,FL,,pr 393 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ckid NONE lp stat PCF 11-09-07 bp/clr 43 tea S 6310 N PALAFOX ST type FIXED dist tea S 6310 N PALAFOX ST type FIXED addr: 6310 N PALAFOX ST com PENSACOLA state FL serv tea S 6310 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,394,SPR,Spare,,,,,,,,,,,pr 394 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,395,SPR,Spare,,,,,,,,,,,pr 395 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,396,SPR,Spare,,,,,,,,,,,pr 396 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,397,SPR,Spare,,,,,,,,,,,pr 397 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC ** CABLE PAIR OUTPUT ** page 38
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,398,SPR,Spare,,,,,,,,,,,pr 398 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,399,SPR,Spare,,,,,,,,,,,pr 399 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,400,SPR,Spare,,,,,,,,,,,pr 400 stat SPR CQ EXISTS rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,401,DEF,Defective,,,,,,,,,,OPN,pr 401 stat DEF def type OPN def date 03-10-10 ctt C1T337967 CQ EXISTS rmk LIGHTSPEED BBP-PDL sys: type METAL condition BBP
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,402,PCF,Review / assigned,NONE,PCF,,2,,R 6230 N PALAFOX ST,8 MAJORS RD,PENSACOLA,FL,,pr 402 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition BBP ckid NONE lp stat PCF 04-07-10 bp/clr 2 tea R 6230 N PALAFOX ST type FIXED dist tea R 6230 N PALAFOX ST type FIXED addr: 8 MAJORS RD com PENSACOLA state FL serv tea R 6230 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,403,PCF,Review / assigned,NONE,PCF,,3,,R 6230 N PALAFOX ST,25 MAJORS RD,PENSACOLA,FL,,pr 403 stat PCF cq G4 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition BBP ckid NONE lp stat PCF 05-01-10 bp/clr 3 tea R 6230 N PALAFOX ST type FIXED dist tea R 6230 N PALAFOX ST type FIXED addr: 25 MAJORS RD com PENSACOLA state FL serv tea R 6230 N PALAFOX ST type FIXED
"CAPR 6680P, 1-1200.pdf",CAPR/CPR,6680P,404,PCF,Review / assigned,NONE,PCF,,4,MRA4434A:17,R 6230 N PALAFOX ST,6230 N PALAFOX ST,PENSACOLA,FL,,"pr 404 stat PCF cq G4 3/26/25, 9:11 PM 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 135.51.78.239:8085/export/FFFACSFL/MSG6646.HM9872..txt 33/84 rmk RIP-CORP-FINANCE - DO NOT RMV RMK OR RST rst ARST RIP-CORP-FINANC sys: type METAL condition BBP ckid NONE lp stat PCF 12-31-13 bp/clr 4 tea R 6230 N PALAFOX ST type FIXED co side capr MRA4434A:17 dist tea R 6230 N PALAFOX ST type FIXED addr: 6230 N PALAFOX ST com PENSACOLA state FL serv tea R 6230 N PALAFOX ST type FIXED"
